kommun_kod,kommun_namn,email,role,forvaltning_namn,source_url,found_via
2480,Umeå,ksdiarium@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,bndiarium@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,ifnamnden@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,annika.lind.3@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,marie.sandstrom.2@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,aldrenamnden@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,ulrika.e.persson@umea.se,other,"Nämnder, kontaktuppgifter",http://www.umea.se/kommunochpolitik/politikochdemokrati/dialogochsynpunkter/namnderkontaktuppgifter.4.88db09b1724ee319ca487.html,contact_page
2480,Umeå,inkop@umea.se,upphandling,,http://www.umea.se/jobbochforetagande/upphandlingochinkop/hurmanfakturerarkommunen.4.88db09b1724ee319ca5de.html,contact_page
2480,Umeå,umeabrandforsvar@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,utbildningskontoret@umea.se,utbildning,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,tndiarium@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,val@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,overformyndarenheten@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,handlingar.kommunstyrelsenksdiarium@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,mndenval@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,mndenaldrenamnden@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2480,Umeå,mndenoverformyndarenheten@umea.se,other,Personalnämnd,http://www.umea.se/registrator,contact_page
2481,Lycksele,kommun@lycksele.se,central,,http://www.lycksele.se/kommun/kommun-och-politik/organisation/kommunens-bolag/,contact_page
2505,Arvidsjaur,kommun@arvidsjaur.se,central,,https://www.arvidsjaur.se/,pattern_match
2505,Arvidsjaur,medborgarservice@arvidsjaur.se,central,,https://www.arvidsjaur.se/kommunpolitik/kommunensorganisation/stodenheter/medborgarservice.818.html,contact_page
2506,Arjeplog,kommun@arjeplog.se,central,,http://www.arjeplog.se/,pattern_match
2506,Arjeplog,medborgarservice@arjeplog.se,central,,http://www.arjeplog.se/kontakt/,contact_page
2510,Jokkmokk,kommun@jokkmokk.se,central,,http://www.jokkmokk.se/,pattern_match
2510,Jokkmokk,ekonomi@jokkmokk.se,other,,http://www.jokkmokk.se/kommun-och-politik/ekonomi-och-upphandling/,contact_page
2510,Jokkmokk,infocenter@jokkmokk.se,other,,http://www.jokkmokk.se/kontakta-oss/,contact_page
2510,Jokkmokk,kommunikation@jokkmokk.se,other,,http://www.jokkmokk.se/kontakta-oss/,contact_page
2513,Överkalix,kommun@overkalix.se,central,,http://www.overkalix.se/,pattern_match
2513,Överkalix,e-post.kommun@overkalix.se,central,,http://www.overkalix.se/kommun-och-politik/politik-och-organisation/medborgarforslag/,contact_page
2514,Kalix,kommun@kalix.se,central,,http://www.kalix.se/,pattern_match
2518,Övertorneå,kommun@overtornea.se,central,,http://www.overtornea.se/,pattern_match
2518,Övertorneå,kontakt@overtornea.se,central,,http://www.overtornea.se/kontakt,contact_page
2521,Pajala,kommun@pajala.se,central,,http://www.pajala.se/,pattern_match
2521,Pajala,kommunalteknik@pajala.se,other,,http://www.pajala.se/kontakta-oss/,contact_page
2521,Pajala,upphandling@pajala.se,upphandling,,http://www.pajala.se/arbete-och-naringsliv/upphandling-och-inkop/inkopssamordnare/,contact_page
2560,Älvsbyn,kommunen@alvsbyn.se,central,,http://www.alvsbyn.se/,pattern_match
2560,Älvsbyn,vux@alvsbyn.se,vuxenutbildning,,https://www.alvsbyn.se/utbildning/kompetenscentrum/vuxenutbildning/kontakta-vuxenutbildningen/,contact_page
2560,Älvsbyn,kansliet@alvsbyn.se,other,,https://www.alvsbyn.se/kommun-och-politik/organisation/kommunchefens-stab/kansli/,contact_page
2580,Luleå,lulea.kommun@lulea.se,central,,http://www.lulea.se/,pattern_match
2580,Luleå,ekonomicenterekonomicenter@lulea.se,other,,http://www.lulea.se/naringsliv/upphandling-och-inkop/att-fakturera-lulea-kommun.html,contact_page
2581,Piteå,kommun@pitea.se,central,,http://www.pitea.se/Kontakta/Pitea-kommun/,pattern_match
2581,Piteå,ek@pitea.se,other,,http://www.pitea.se/Medborgarservice/Upphandlingar/till-dig-som-ar-leverantor-till-pitea-kommun/,contact_page
2582,Boden,kommunen@boden.se,central,,http://www.boden.se/,contact_page
2583,Haparanda,kommunen@haparanda.se,central,,http://www.haparanda.se/,contact_page
2583,Haparanda,faktura@haparanda.se,other,Förvaltningschef socialförvaltningen,http://www.haparanda.se/kontakt,contact_page
2584,Kiruna,kommun@kiruna.se,central,,https://kiruna.se/,pattern_match
2584,Kiruna,kommunsekreterare@kiruna.se,central,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,omsorg@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,miljo@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,kultur-utbildning@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,overformyndarexpeditionen@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,valnamnd@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,bygglov@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,ofn@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,integration@kiruna.se,other,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
2584,Kiruna,info@tvab.kiruna.se,central,Kontakt nämnderna,https://kiruna.se/ovrigt/kontakta-oss.html,contact_page
